order_id;customer_id;order_date;payment_value;decoy_flag;decoy_noise
104253;311;08/01/2024;73.3;B;77.14
104254;870;25/01/2024;192.82;B;217.26
104255;833;10/01/2024;183.94;C;226.1
104256;25;11/03/2024;137.28;B;118.91
104257;98;14/01/2024;208.74;C;207.17
104258;554;30/01/2024;108.87;B;108.68
104259;300;15/05/2024;286.07;C;244.64
104260;69;14/01/2024;573.03;D;535.09
104261;361;12/02/2024;303.14;D;306.26
104262;908;02/02/2024;94.88;D;64.27
104263;776;02/01/2024;275.45;C;190.17
104264;874;04/04/2024;323.71;B;294.42
104265;63;05/01/2024;234.07;C;231.06
104266;718;08/02/2024;251.27;C;253.42
104267;660;19/02/2024;169.27;C;151.36
104268;495;29/02/2024;63.31;B;51.85
104269;424;11/03/2024;160.7;B;191.55
104270;841;18/01/2024;83.27;B;98.11
104271;380;01/01/2024;150.3;C;182.57
104272;255;18/03/2024;116.99;D;90.78
104273;763;16/02/2024;78.51;C;100.83
104274;261;18/04/2024;424.65;C;451.51
104275;129;13/04/2024;178.88;C;165.21
104276;523;21/04/2024;120.21;B;140.94
104277;900;09/02/2024;41.08;B;77.91
104278;422;25/01/2024;312.47;C;312.92
104279;529;04/04/2024;212.04;D;251.54
104280;580;06/02/2024;626.28;C;519.31
104281;416;13/01/2024;101.81;A;101.75
104282;5;25/04/2024;402.19;B;420.28
104283;918;08/05/2024;160.66;C;134.11
104284;206;07/02/2024;87.11;A;107.81
104285;469;05/01/2024;131.36;C;132.41
104286;82;30/01/2024;194.96;C;226.22
104287;67;07/04/2024;120.32;C;131.03
104288;757;19/05/2024;65.41;B;93.9
104289;267;14/01/2024;84.51;A;64.4
104290;751;05/01/2024;258.85;A;188.8
104291;743;05/05/2024;75.47;C;51.59
104292;740;30/01/2024;107.84;C;87.31
104293;475;16/02/2024;77.96;C;98.12
104294;486;25/07/2024;215.91;B;201
104295;153;05/01/2024;828.15;C;690.93
104296;554;03/03/2024;251.41;C;270.79
104297;487;05/01/2024;97.86;C;69.01
104298;803;29/01/2024;215.74;D;233.49
104299;591;07/04/2024;102.88;C;100.4
104300;571;04/02/2024;201.54;C;211.23
104301;629;18/12/2024;458.39;C;422.32
104302;761;19/02/2024;171.86;C;156.39
104303;48;24/01/2024;226.58;B;314.64
104304;725;15/01/2024;177.36;B;126.58
104305;771;26/01/2024;331.14;C;363.1
104306;24;28/01/2024;280.93;C;323.26
104307;375;05/01/2024;135.94;C;98.47
104308;748;28/01/2024;281.04;B;307.61
104309;709;07/02/2024;202.76;B;288.71
104310;357;17/03/2024;127.5;B;132.9
104311;33;05/03/2024;129.19;D;123.05
104312;472;15/03/2024;198.38;A;218.62
104313;838;01/01/2024;224.24;D;239.48
104314;175;15/01/2024;157.73;C;148.47
104315;565;06/03/2024;228.09;A;239.13
104316;685;09/02/2024;95.64;B;89.12
104317;967;01/01/2024;72.61;B;43.08
104318;498;07/04/2024;47.21;B;79.2
104319;723;29/03/2024;255.94;D;254.71
104320;313;17/02/2024;43.08;C;90.92
104321;725;05/01/2024;226.45;A;233.59
104322;198;28/03/2024;121.68;C;116.43
104323;808;22/02/2024;139.36;C;157.24
104324;3;01/04/2024;140.9;C;156.7
104325;49;24/03/2024;735.83;C;780.54
104326;14;07/04/2024;110.39;C;110.33
104327;893;13/02/2024;82.48;B;70.66
104328;404;10/01/2024;552.52;C;560.96
104329;718;07/03/2024;52.17;C;39.46
104330;194;28/02/2024;64.3;A;111.07
104331;793;22/03/2024;316.5;C;263.75
104332;260;12/01/2024;231.9;C;270.36
104333;937;14/01/2024;128.78;B;121.24
104334;247;12/05/2024;74.28;B;74.95
104335;575;24/03/2024;24.53;C;11.88
104336;432;23/05/2024;474.8;B;473.45
104337;567;26/03/2024;281.57;B;253.44
104338;481;24/02/2024;441.34;C;463.46
104339;258;04/03/2024;356.59;B;363.09
104340;535;11/05/2024;240.21;B;167.35
104341;108;21/02/2024;107.97;C;88.96
104342;176;01/03/2024;74.54;B;57.1
104343;469;11/01/2024;380.03;C;350.86
104344;887;08/02/2024;121.9;B;106.74
104345;527;16/03/2024;78.29;B;97.48
104346;819;19/01/2024;101.79;B;114.12
104347;152;14/01/2024;395.71;C;488.14
104348;276;23/01/2024;85.26;A;40.45
104349;824;17/01/2024;129.33;A;154.57
104350;38;15/01/2024;160.78;C;168.12
104351;281;03/02/2024;206.42;A;230.45
104352;598;23/05/2024;79.67;B;77.2
104353;948;12/02/2024;156.81;B;141.65
104354;947;13/01/2024;320.59;C;354.18
104355;431;05/01/2024;626.92;C;574.43
104356;836;12/03/2024;67.7;C;29.95
104357;592;29/01/2024;77.62;C;79.92
104358;320;13/04/2024;87.82;C;74.21
104359;171;05/03/2024;268.97;B;329.54
104360;71;05/04/2024;72.09;C;37.22
104361;88;20/01/2024;152.7;C;171.23
104362;994;11/03/2024;140.98;C;108.61
104363;57;19/01/2024;662.63;A;747.61
104364;167;16/06/2024;109.63;A;104.19
104365;631;01/03/2024;104.43;A;106.48
104366;797;24/01/2024;268.81;C;297.99
104367;236;19/01/2024;215.26;C;230.3
104368;922;13/01/2024;98.75;D;68.61
104369;398;12/03/2024;414.12;D;379.57
104370;320;15/01/2024;50.67;C;45.54
104371;815;24/02/2024;164.65;C;229.45
104372;532;19/01/2024;134.06;B;143.44
104373;7;06/03/2024;154.14;B;131.76
104374;722;11/04/2024;98.02;B;132.82
104375;458;31/03/2024;156.75;D;176.29
104376;238;26/03/2024;198.24;C;155.14
104377;862;13/01/2024;14.39;A;-22.87
104378;451;06/01/2024;118;A;110.18
104379;896;13/03/2024;88.46;C;74.99
104380;114;28/01/2024;529.08;C;467.71
104381;492;03/02/2024;234.61;C;243.96
104382;309;02/01/2024;84.27;C;88.02
104383;449;19/01/2024;113.06;C;93.85
104384;158;03/01/2024;138.02;A;113.41
104385;834;06/05/2024;111.08;B;106.59
104386;399;17/01/2024;247.17;C;293
104387;639;18/02/2024;470.8;B;423.37
104388;203;03/01/2024;4.87;B;-0.7
104389;736;06/03/2024;131.57;C;149.42
104390;582;24/01/2024;624.78;C;592.54
104391;454;16/05/2024;135.69;D;119.08
104392;860;11/05/2024;206.56;C;164.38
104393;120;24/01/2024;19.48;C;45.89
104394;953;18/05/2024;410.94;D;380.37
104395;665;29/11/2024;66.62;C;66.13
104396;535;14/04/2024;230.53;A;254.52
104397;652;21/04/2024;78.06;A;42.65
104398;944;18/01/2024;9.32;C;48.68
104399;624;21/02/2024;215.59;C;250.48
104400;650;05/01/2024;286.02;C;233.1
104401;913;06/01/2024;160.93;B;197.96
104402;180;12/02/2025;59.28;C;57.86
104403;631;24/01/2024;705.8;C;621.28
104404;642;23/03/2024;278.47;A;300.16
104405;700;08/04/2024;192.22;B;151.75
104406;953;27/04/2024;367.32;B;315.16
104407;512;28/12/2024;111.02;C;183.39
104408;493;17/01/2024;563.57;C;563.09
104409;593;03/01/2024;282.04;C;279.38
104410;713;01/02/2024;343.99;C;305.89
104411;943;09/01/2024;129.48;C;98.77
104412;327;02/01/2024;65.04;C;57
104413;397;27/01/2024;194.31;C;191.99
104414;586;01/04/2024;114.98;A;139.07
104415;512;20/02/2024;607.14;D;630.07
104416;790;23/01/2024;49.16;B;107.45
104417;638;04/03/2024;434.86;C;384.18
104418;668;16/01/2024;34.22;C;0.83
104419;183;01/01/2024;77.78;D;35.14
104420;946;27/03/2024;33.4;B;35.36
104421;106;28/02/2024;111.24;D;147.79
104422;892;27/03/2024;143.87;B;118.03
104423;498;03/01/2024;99.83;C;76.29
104424;334;18/04/2024;230.37;C;269.94
104425;659;27/02/2024;144.73;B;164.63
104426;374;19/02/2024;20.24;B;48.16
104427;1;28/02/2024;74.05;C;27.63
104428;475;29/04/2024;128.4;D;144.62
104429;452;23/02/2024;356.71;C;349.03
104430;184;22/02/2024;185.09;C;173.68
104431;88;07/10/2024;115.93;A;139.73
104432;910;25/03/2024;43.42;C;-0.51
104433;704;05/02/2024;191.21;D;112.84
104434;485;14/03/2024;414.45;C;513.57
104435;599;30/01/2024;132.96;C;166.14
104436;581;16/01/2024;80.68;B;51.46
104437;340;24/02/2024;255.8;C;224.74
104438;918;07/06/2024;366.41;C;386.28
104439;622;07/06/2024;147.67;C;128.76
104440;896;26/01/2024;277.17;C;233.71
104441;872;15/02/2024;120.88;C;81.88
104442;172;15/01/2024;286.49;C;312.44
104443;378;21/11/2024;428.56;C;333.07
104444;177;26/08/2024;316.49;C;327.89
104445;611;03/03/2024;248.44;C;216.58
104446;36;07/04/2024;525;C;586.54
104447;453;16/03/2024;138.26;B;154.66
104448;225;23/02/2024;248.37;B;258.81
104449;856;04/01/2024;141.93;C;183.14
104450;930;06/02/2024;248.47;D;246.98
104451;293;08/03/2024;279.03;C;325.27
104452;473;08/03/2024;330.74;C;443.13
104453;253;29/01/2024;175.31;C;160.17
104454;51;19/06/2024;27.61;D;18.83
104455;293;11/01/2024;144.23;C;97.58
104456;153;11/02/2024;272.28;C;239.19
104457;854;11/03/2024;214.49;C;210.39
104458;749;12/03/2024;237.83;C;304.09
104459;261;03/03/2024;291.39;C;246.91
104460;648;20/01/2024;64.94;C;104.34
104461;766;11/01/2024;301.85;C;317.87
104462;821;01/03/2024;542.19;A;527.61
104463;105;24/02/2024;128.4;C;157.17
104464;367;12/01/2024;335.47;C;279.54
104465;283;14/03/2024;183.41;B;228.56
104466;317;06/02/2024;233.16;D;207.23
104467;483;07/03/2024;313.56;C;389.96
104468;833;18/04/2024;213.6;C;179.78
104469;84;12/01/2024;122.27;C;112.03
104470;711;02/01/2024;220.63;C;183.12
104471;45;31/03/2024;80.34;C;132.54
104472;387;26/02/2024;44.29;C;37.91
104473;189;13/03/2024;447.01;A;541.1
104474;490;19/04/2024;241.79;C;217.72
104475;50;07/04/2024;281.16;B;338.2
104476;816;13/07/2024;204.79;D;174.81
104477;201;16/02/2024;34.39;A;47.04
104478;175;10/02/2024;426.45;A;411.89
104479;142;31/01/2024;122.48;D;189.98
104480;275;11/01/2024;142.85;C;143.9
104481;987;21/02/2024;392.2;A;389.34
104482;190;20/01/2024;79.25;C;59.35
104483;134;01/06/2024;133.2;B;134.78
104484;903;22/02/2024;125.77;D;120.6
104485;613;23/02/2024;77.12;C;78.61
104486;858;27/01/2024;185.86;A;170.91
104487;781;04/01/2024;86.81;C;38.39
104488;869;02/01/2024;438.93;A;513.6
104489;814;03/02/2024;40.97;C;15.03
104490;545;06/01/2024;57.32;C;25.82
104491;628;26/02/2024;133.07;C;156.31
104492;97;07/05/2024;170.2;D;165.12
104493;41;08/05/2024;98.63;D;126.46
104494;329;05/03/2024;294.6;B;309.63
104495;719;15/01/2024;148.23;A;181.54
104496;965;29/04/2024;251.87;C;277.1
104497;501;10/05/2024;417.71;C;424.29
104498;541;14/01/2024;513.68;B;479.69
104499;373;21/03/2024;135.61;D;116.3
104500;511;21/01/2024;184.7;D;222.92
104501;775;07/04/2024;212.78;D;219.93
104502;95;19/12/2024;139.16;C;104.17
104503;694;02/01/2024;72.75;C;83.38
104504;482;16/05/2024;349.79;B;278.61
104505;11;28/02/2024;72.78;D;89.51
104506;554;05/08/2024;373.69;B;276.57
104507;467;07/02/2024;238.67;B;313.05
104508;773;22/04/2024;206.95;A;208.65
104509;471;04/01/2024;93.05;C;89.51
104510;431;25/01/2024;24.62;D;8
104511;514;05/01/2024;343.76;A;380.79
104512;43;10/08/2024;92.01;A;116.41
104513;4;11/04/2024;249.36;B;245.42
104514;337;24/04/2024;258.97;C;236.17
104515;375;15/06/2024;172.3;C;220.22
104516;95;06/01/2024;208.76;A;207.04
104517;447;30/01/2024;236.19;C;280.97
104518;571;05/01/2024;196.35;A;202.96
104519;30;15/01/2024;84.12;C;111.42
104520;898;16/01/2024;41.4;A;52.3
104521;88;07/02/2024;99.37;C;120.02
104522;842;19/01/2024;126.63;C;112.12
104523;220;07/01/2024;432.77;C;410.02
104524;128;11/01/2024;59.72;C;61.24
104525;171;10/01/2024;474.98;C;387.07
104526;864;04/08/2024;579.19;A;462.72
104527;225;26/03/2024;102.41;A;108.13
104528;274;25/07/2024;565.65;C;468.86
104529;408;04/02/2024;153.41;B;118.61
104530;677;20/01/2024;134.4;C;131.03
104531;158;06/04/2024;433.03;C;503.43
104532;709;24/01/2024;201.85;D;286.84
104533;827;22/01/2024;180.32;C;119.25
104534;407;16/01/2024;98.16;A;105.84
104535;30;09/01/2024;105.76;B;99.28
104536;196;18/01/2024;185.15;A;209.98
104537;169;27/01/2024;432.89;C;455.18
104538;819;08/03/2024;60.04;A;69.63
104539;344;04/01/2024;159.76;C;85.69
104540;579;15/01/2024;49.04;C;52.88
104541;399;09/04/2024;93.78;C;81.36
104542;184;10/01/2024;275.7;C;261.34
104543;750;26/01/2024;78.95;A;41.06
104544;512;29/04/2024;361.04;B;353.04
104545;961;11/01/2024;78.59;C;74.23
104546;202;06/01/2024;108.59;D;144.05
104547;621;09/02/2024;27.77;A;21.79
104548;218;22/01/2024;361.41;D;333.22
104549;951;19/02/2024;326;C;259.21
104550;76;07/04/2024;50.41;D;16.23
104551;321;09/01/2024;135.13;C;126.14
104552;2;22/02/2024;126;A;130.78
104553;523;12/02/2024;117.31;B;142.6
104554;588;10/01/2024;582.03;C;512.81
104555;92;28/02/2024;116.04;C;78.64
104556;609;20/01/2024;82.58;A;75.97
104557;170;10/02/2024;31.43;C;12.18
104558;771;06/01/2024;86.33;A;91.2
104559;809;06/02/2024;431.92;C;401.1
104560;305;22/01/2024;200.19;C;153.25
104561;595;13/04/2024;200.54;D;185.34
104562;82;04/01/2024;90.94;A;101.6
104563;293;02/02/2024;387.07;B;355.76
104564;348;06/02/2024;252.39;C;233.67
104565;223;18/03/2024;118.71;B;96.45
104566;775;21/02/2024;72.03;C;57.86
104567;879;07/03/2024;160.08;D;166.82
104568;38;31/03/2024;77.48;B;107.17
104569;442;28/04/2024;145.89;B;117.17
104570;133;23/01/2024;186.79;D;150.9
104571;573;16/02/2024;94.47;B;86.19
104572;595;19/04/2024;13.52;C;-9.75
104573;205;30/09/2024;231.19;C;229.92
104574;935;12/05/2024;96.92;C;100.09
104575;28;28/01/2024;185.61;B;153.67
104576;185;14/01/2024;150.95;C;154.41
104577;130;10/02/2024;516.89;C;407.02
104578;70;22/03/2024;170.8;B;129.1
104579;719;10/02/2024;323.76;B;267.58
104580;668;09/02/2024;123.84;B;126.81
104581;549;19/04/2024;78.69;C;106.87
104582;217;27/01/2024;238.56;C;234.31
104583;888;27/04/2024;91.14;B;70.62
104584;608;01/02/2024;284.68;A;223.09
104585;249;24/01/2024;56.11;B;41.48
104586;695;06/02/2024;216.37;C;213.95
104587;613;27/03/2024;167.32;C;114.64
104588;740;09/01/2024;451.77;A;427.63
104589;990;14/01/2024;232.59;C;235.03
104590;472;30/06/2024;152.82;C;162.95
104591;338;12/01/2024;300.18;C;307.32
104592;385;20/02/2024;13.24;B;3.14
104593;3;21/02/2024;253.9;B;212.79
104594;583;10/02/2024;270.08;A;289.35
104595;97;03/03/2024;292.13;C;338.54
104596;597;16/01/2024;277.62;C;341.68
104597;910;18/02/2024;246.39;D;266.56
104598;751;28/01/2024;128.46;B;90.42
104599;688;06/03/2024;189.88;C;237.2
104600;805;10/01/2024;101.66;D;90.03
104601;643;20/02/2024;84.02;C;109.3
104602;507;13/01/2024;132.81;A;110.44
104603;689;20/01/2024;146.39;C;146.89
104604;613;15/01/2024;224.18;C;211.36
104605;440;13/01/2024;405.27;C;414.39
104606;729;14/04/2024;319.58;C;337.32
104607;700;21/01/2024;211.35;C;227.28
104608;246;06/06/2024;371.68;C;382.61
104609;353;29/07/2024;172.06;A;175.01
104610;269;20/02/2024;249.07;B;235.91
104611;895;10/01/2024;128.85;B;107.9
104612;181;29/01/2024;168.75;C;190.3
104613;818;05/04/2024;138.6;A;178.34
104614;993;28/01/2024;37.92;C;45.76
104615;477;06/01/2024;38.82;D;41.91
104616;403;18/02/2024;50.96;C;18.03
104617;666;21/04/2024;212.45;D;219.84
104618;181;05/04/2024;411.36;C;460.62
104619;57;12/01/2024;370.77;C;396.55
104620;422;08/03/2024;250.95;B;323.09
104621;905;15/01/2024;111.72;B;91.77
104622;46;15/01/2024;81.8;A;108.08
104623;862;04/05/2024;185.47;B;178.92
104624;86;18/01/2024;109.34;C;87.92
104625;747;19/01/2024;46.57;A;80.63
104626;388;01/01/2024;71.27;D;134.14
104627;967;02/05/2024;128.08;B;153.31
104628;893;04/04/2024;402.04;C;440.95
104629;594;29/02/2024;33.08;C;61.98
104630;178;24/03/2024;58.01;A;47.98
104631;838;10/01/2024;136.73;C;144.47
104632;93;06/02/2024;89.7;C;105.82
104633;901;26/01/2024;230.3;C;232.92
104634;710;06/01/2024;139.78;D;132.75
104635;162;09/02/2024;45.72;D;107.41
104636;226;01/06/2024;111.27;B;147.66
104637;193;03/01/2024;191.37;B;139.84
104638;146;21/01/2024;270.82;B;182.1
104639;254;14/01/2024;57.42;C;14.28
104640;795;17/01/2024;200.68;B;206.84
104641;522;23/05/2024;130.77;A;137.97
104642;487;07/02/2024;368.53;C;249.21
104643;642;07/02/2024;112.46;B;160.82
104644;467;26/03/2024;46.87;D;47.53
104645;987;11/01/2024;95.12;B;120.31
104646;445;10/02/2024;25.67;B;-1.15
104647;886;03/02/2024;32.91;B;46.14
104648;406;24/02/2024;231.73;B;200.37
104649;906;08/04/2025;213.19;C;220.8
104650;315;29/03/2024;241.03;D;247.1
104651;889;31/01/2024;102.86;C;121.12
104652;91;15/04/2024;72.87;C;72.59
104653;396;12/01/2024;645.12;C;700.74
104654;63;02/01/2024;183.39;B;232.32
104655;15;14/01/2024;65.38;B;71.71
104656;754;25/01/2024;439.24;C;505.19
104657;959;12/02/2024;396.8;B;368.85
104658;705;27/02/2024;259.17;C;288.03
104659;422;24/05/2024;145.05;D;88.65
104660;873;12/02/2024;82.54;C;82.4
104661;216;11/02/2024;116.1;C;150.3
104662;774;04/01/2024;360.34;C;308.38
104663;733;03/01/2024;91.64;C;64.3
104664;134;18/02/2024;55.3;C;72.76
104665;294;04/02/2024;256.11;A;248.32
104666;816;19/04/2024;160.12;C;169.22
104667;527;11/01/2024;94.7;B;74.37
104668;328;02/01/2024;102.11;A;110.91
104669;541;05/02/2024;19.34;C;0.28
104670;258;17/01/2024;108.12;B;113.62
104671;843;04/01/2024;337.87;C;283.66
104672;713;18/03/2024;73.75;C;75.22
104673;912;08/01/2024;714.4;B;738.64
104674;442;26/02/2024;162.68;C;203.31
104675;600;20/01/2024;42.95;B;80.92
104676;162;12/01/2024;195.93;D;163.59
104677;427;29/01/2024;73.53;B;74.16
104678;24;07/04/2024;260.37;A;227.34
104679;241;30/01/2024;376.66;C;286.79
104680;998;24/03/2024;298;D;328.24
104681;102;09/01/2024;293.19;B;281.08
104682;281;29/03/2024;116.29;D;137.06
104683;425;17/01/2024;75.4;C;63.98
104684;629;08/03/2024;239.17;C;238.06
104685;545;20/02/2024;80.6;C;57.83
104686;876;07/06/2024;119.6;C;105.36
104687;766;30/01/2024;83.34;C;53.51
104688;299;05/01/2024;92.26;D;63.56
104689;17;02/01/2024;252.73;B;275.28
104690;7;15/04/2024;87.62;C;84.16
104691;955;14/02/2024;256.06;C;302.66
104692;539;30/03/2024;375.26;D;463.31
104693;548;17/01/2024;105.31;B;112.88
104694;403;26/01/2024;63.13;B;76.6
104695;271;02/01/2024;325.09;B;325.08
104696;70;14/07/2024;205.11;C;157.07
104697;185;07/03/2024;85.47;C;77.95
104698;228;11/06/2024;124.75;D;132.55
104699;69;19/01/2024;217.91;B;163.91
104700;565;26/02/2024;37.45;B;33.42
104701;237;09/03/2024;483.82;C;535.8
104702;197;23/01/2024;306.92;B;322.22
104703;514;23/04/2024;165.17;A;161.78
104704;107;25/06/2024;467.62;B;506.09
104705;146;09/05/2024;417.14;B;510.84
104706;160;21/03/2024;140.69;C;148.16
104707;239;20/01/2024;132.22;B;117.87
104708;369;20/01/2024;136.46;D;137.87
104709;126;17/07/2024;244.64;C;289.97
104710;157;01/01/2024;231.08;C;186.56
104711;817;16/03/2024;25.53;B;19.63
104712;468;14/03/2024;219.8;C;232.61
104713;467;28/02/2024;218.8;C;233.96
104714;884;03/10/2024;137.62;A;164.8
104715;720;23/01/2024;172.9;B;198.25
104716;715;25/01/2024;31.66;C;9.8
104717;316;05/01/2024;53.76;B;86.12
104718;639;05/02/2024;80.51;C;53.53
104719;796;19/01/2024;246.97;C;283.67
104720;342;26/01/2024;387.71;C;357.49
104721;155;17/04/2024;235.5;B;288.1
104722;977;13/06/2024;180.09;C;168.93
104723;136;13/01/2024;273.8;C;200.04
104724;456;28/01/2024;8.82;C;12.9
104725;663;07/06/2024;366.39;C;348.64
104726;32;04/01/2024;148.38;A;110.24
104727;15;06/01/2024;335.42;C;409.28
104728;859;11/01/2024;261.48;C;241.95
104729;128;24/02/2024;85.41;C;55.3
104730;379;10/01/2024;197.23;B;220.55
104731;964;25/07/2024;92.12;C;105.47
104732;424;05/02/2024;229.35;C;228.36
104733;96;11/02/2024;522.88;A;424.78
104734;313;17/01/2024;230.09;C;268.18
104735;815;08/02/2024;82.01;D;87.74
104736;613;06/03/2024;307.2;B;265.1
104737;118;24/03/2024;78;C;82.07
104738;522;25/03/2024;377.13;C;358.89
104739;952;21/02/2024;65.74;B;52.09
104740;117;20/05/2024;343.55;C;310.98
104741;348;12/04/2024;107.88;D;159.69
104742;180;25/03/2024;247.43;C;203.6
104743;224;04/01/2024;309.4;A;276
104744;224;01/01/2024;195.44;A;193.44
104745;248;15/01/2024;118.29;C;160.47
104746;254;06/03/2024;201.01;A;154.49
104747;319;01/02/2024;148.38;C;122.87
104748;947;31/01/2024;169.16;A;189.31
104749;975;09/05/2024;37.5;D;63.15
104750;838;15/05/2024;268.52;C;305.18
104751;649;23/05/2024;191.16;C;148.05
104752;742;23/01/2024;27.9;C;69.62
104753;862;11/03/2024;124.54;C;103.37
104754;553;20/01/2024;16.81;C;9.87
104755;552;13/01/2024;172.04;C;157.3
104756;784;13/01/2024;242.17;B;210.86
104757;764;26/01/2024;95.02;C;66.99
104758;25;03/02/2024;89.11;C;129.45
104759;138;16/04/2024;119.3;B;88.87
104760;926;08/01/2024;88.65;C;26.66
104761;9;20/03/2024;75.16;B;48.72
104762;808;15/02/2024;23.35;D;47.88
104763;569;21/01/2024;86.15;C;96.93
104764;302;10/02/2024;38.8;C;25.16
104765;631;22/01/2024;365.44;C;388.8
104766;775;24/02/2024;410.34;C;363.05
104767;171;04/02/2024;232.14;C;261.21
104768;884;11/01/2024;353.09;D;319.08
104769;512;08/01/2024;79.92;B;74.38
104770;896;17/02/2024;240.59;C;178.63
104771;944;19/05/2024;236.08;A;224.31
104772;369;26/01/2024;203.31;A;152.21
104773;511;20/03/2024;116.45;A;96.45
104774;375;05/03/2024;162.75;B;164.28
104775;872;09/06/2024;197.38;C;197.15
104776;204;13/04/2024;193.96;C;220.11
104777;57;20/02/2024;71.05;C;65.86
104778;657;05/03/2024;393.4;C;336.6
104779;25;17/05/2024;172.79;B;151.56
104780;623;31/01/2024;280.83;C;293.2
104781;391;24/01/2024;103.36;C;80.19
104782;55;01/01/2024;229.65;C;283.58
104783;147;15/04/2024;181.85;B;214.48
104784;977;06/04/2024;78.05;A;44.5
104785;544;07/01/2024;164.64;C;152.72
104786;87;21/02/2024;128.28;C;122.44
104787;672;07/02/2024;139.08;D;144.59
104788;922;08/01/2024;316.32;A;302.02
104789;72;24/08/2024;150.47;A;183.45
104790;534;15/01/2024;303.2;B;366.46
104791;750;05/01/2024;245.63;C;251.99
104792;695;24/02/2024;178.47;B;119.46
104793;953;21/03/2024;328.82;B;321.9
104794;136;02/01/2024;311.13;C;303.48
104795;46;05/03/2024;178.76;A;182.56
104796;517;15/02/2024;189.03;D;206.89
104797;12;07/01/2024;331.25;C;308.27
104798;27;12/01/2024;256.68;B;323.58
